-0.001389768	-0.132240925	0.073526877	0.029318679
0.032034368	-0.140776376	0.058639524	0.106684158
0.056495312	0.016710635	-0.013565342	-0.010912308
0.090347198	0.072424768	-0.016667182	-0.042946344
-0.002949109	-0.0131361	-0.002528721	0.03146995
0.053263353	-0.017984418	0.035864754	0.066498109
0.073668611	0.078536813	0.013075793	0.003315503
-0.017480729	-0.014419796	0.033456862	-0.006702552
-0.003407031	-0.043663326	-0.039632373	-0.034912504
-0.026967815	-0.015455419	-0.000113625	0.059630563
0.105959333	0.030702297	-0.062233833	-0.071647176
0.051510298	0.094493075	-0.0153931	0.040467687
0.098908589	0.0448328	-0.026366717	-0.014032905
0.009539405	0.001300774	-0.037019625	-0.088541081
-0.055545634	-0.0208369	-0.032606934	-0.026022821
-0.003047976	-0.096382698	-0.037352994	-0.032838102
-0.007054814	0.046281935	0.030552521	0.109990784
0.019092377	0.0011959	-0.031501934	0.004243711
0.09740417	-0.00151708	0.053168152	-0.058709925
0.069479554	-0.040694578	-0.017624858	-0.054983319
0.01657704	-0.098407796	0.037683382	0.068090112
-0.004422072	-0.026426231	-0.032456702	0.083029095
-0.064002873	-0.108171539	0.034064681	0.028956136
-0.002316759	-0.06676249	0.019928189	0.113369268
0.071637731	-0.014216969	-0.041228613	0.00748293
0.012048102	-0.064593913	-0.017194996	-0.018349911
-0.043607166	0.044854242	-0.040031363	-0.05886045
0.050282115	0.006008692	-0.029260269	-0.054531059
0.055845469	0.07185782	-0.051494361	-0.039076819
-0.002637389	-0.021443054	0.043883165	-0.018849177
-0.015157118	0.018882871	0.011701554	0.049479059
-0.034986059	-0.136719432	0.07513425	-0.005692653
0.093167029	0.010211331	-0.058745025	-0.028021854
0.072794573	0.095316754	-0.042697086	-0.05660044
-0.035524904	-0.089605437	0.006437727	-0.022058682
0.023014952	-0.043971608	-0.035583944	-0.052114095
0.004464914	0.040842947	-0.018259912	-0.0140455
-0.013271351	0.024385829	-0.037594445	-0.009216331
0.025927935	-0.010667524	0.117622074	-0.090879217
0.022752741	0.090237977	-0.017691287	-0.012451258
0.037830993	0.011465258	-0.07675891	-0.013788275
0.080303598	0.051741156	-0.042060206	-0.042772414
0.071758353	-0.039944938	-0.036039033	-0.067367368
-0.005922868	0.023404178	-0.003043419	0.112275006
0.026190271	-0.027107825	-0.061463051	-0.023571533
-0.02743974	0.046233231	-0.004175265	0.00721112
-0.060786954	0.065784713	-0.051490137	-0.013671397
-0.026858988	0.007841642	0.004803296	0.084411852
0.053292513	0.019823062	-0.039791082	-0.022917697
-0.033614687	0.135942855	-0.024709898	0.007648345
-0.077933168	-0.057282437	-0.002344048	0.021664327
-0.038168985	-0.012453591	0.054987221	0.13097599
0.005105251	0.051767401	-0.00743618	0.030921897
-0.066451354	-0.058185529	-0.04628741	-0.057681672
-0.089787857	-0.063660147	0.045228206	0.10005212
-0.077689075	0.019688808	0.006375333	0.05687086
0.096666784	0.035829774	-0.028509621	0.002163336
0.037966297	0.138420743	-0.040165236	-0.068949691
0.05144731	-0.030851495	-0.025195387	-0.005254097
-0.011524325	0.02975872	-0.066773332	0.007744601
0.037032164	0.107073755	-0.042817518	-0.018117487
0.021650841	-0.037982878	-0.027244728	-0.051216121
0.025218548	0.025864196	0.005854113	0.036344473
0.035403853	0.043539807	0.012964775	-0.013581222
-0.054648911	0.00851199	-0.043128817	-0.039897508
0.029670066	0.081135654	-0.06622166	-0.058171814
0.01074524	0.026379097	-0.016935369	0.017816509
-0.040539823	0.028454233	-0.042120201	-0.056632669
0.053138897	0.027176242	-9.64E-05	0.013191053
-0.040156956	-0.024387339	-0.017151128	-0.017499758
0.053947511	-0.049938293	-0.031749522	0.092971868
0.078412518	0.017326249	0.057992296	0.043112113
0.084301708	0.062293803	-0.046025786	-0.034331018
0.029103292	0.03247644	-0.040556306	-0.036000286
0.02733602	0.040550621	-0.044551526	-0.008615097
0.003210847	-0.067553056	0.013434829	0.070556075
0.086167417	0.0415351	0.014443701	0.080885006
0.053435549	-0.009963315	-0.07899662	-0.010816358
0.086519124	0.083444758	-0.013888676	0.019126859
0.122197301	-0.004024438	-0.008803275	0.010605754
-0.095954868	-0.065762703	0.020581869	0.045949264
-0.135662479	-0.013393941	0.038370387	0.012659261
0.047101636	0.009637081	-0.025970572	-0.045762835
0.036259723	-0.030717277	-0.001214995	-0.0353994
0.021936756	-0.026555985	0.014595709	0.08148095
-0.066531313	0.072933752	0.003891665	0.031691212
0.122318577	-0.05014743	-0.007474671	0.018108253
-0.026100171	0.082017931	-0.010375113	0.013203283
0.010591769	0.067245769	-0.026412841	0.028139567
-0.1141859	0.045633113	0.007981288	-0.004399681
0.047098532	0.04562441	0.007933825	0.005354576
-0.065794192	0.042188135	-0.041732928	-0.042483453
-0.088056584	0.086943456	0.00869165	0.054118639
0.043221343	0.081219181	0.034338639	0.081128773
0.065521918	0.081781153	-0.040424125	-0.056028894
-0.056652174	-0.062115318	-0.014049937	-0.01352831
-0.040063494	-0.037130091	-0.009044777	-0.045096537
0.000982128	0.09168463	-0.048183853	-0.080852332
0.002257856	-0.029341702	0.048257352	0.073856848
0.0014056	-0.10369171	0.08070141	-0.056803756
0.041602169	0.034720615	-0.047441655	-0.028530977
0.01232458	-0.042184313	-0.025899596	-0.061273527
0.055958524	0.041645214	-0.063803384	0.005036824
0.015873753	0.066476116	-0.062406963	-0.070676389
-0.002612555	0.069775921	-0.0759066	-0.023076819
0.046841287	0.103716667	-0.065641456	-0.050612817
0.125216453	-0.060426616	0.054436428	-0.01658874
-0.040676074	0.005215498	-0.025731541	-0.053859732
-0.024481055	0.04768421	-0.008184564	-0.027442139
0.065020673	0.009445992	-0.050802442	-0.039822465
0.049828873	0.104001945	-0.005781315	0.057185861
0.003491081	-0.047538821	0.037286532	0.042761932
0.031521695	-0.074632431	-0.0088389	0.046077801
0.114157054	0.085329183	-0.062537277	-0.029093477
0.050688389	0.056517272	-0.049120253	-0.055264845
0.018077157	0.05605901	-0.016961415	0.041375055
0.0532875	0.000106252	-0.087417296	-0.060521875
-0.001435355	0.073827317	-0.036057781	-0.065911117
-0.054323589	0.018537159	-0.020096692	0.040212484
-0.026203118	0.010467318	0.006795764	0.018500521
0.022060162	-0.043213631	-0.0063881	0.024886919
-0.04757668	0.045444286	-0.027373227	-0.028766788
-0.0314132	-0.049311214	-0.014451601	-0.033882952
0.068087031	0.12327277	0.001153743	0.021905888
-0.021938889	-0.090836613	-0.017127233	0.015613807
-0.085174557	-0.087701986	0.026465645	0.043771421
-0.075136069	-0.103303406	0.028916312	0.011957449
-0.00591163	-0.049876144	-0.036034013	-0.054743185
0.032109262	-0.149158833	0.26998013	-0.090288791
-0.017754044	0.011347353	-0.064280507	-0.066626408
-0.027345229	0.031484249	-0.04908562	-0.036609736
0.05902546	-0.028299811	-0.055213874	-0.057946089
0.074131313	0.117019955	-0.065463093	-0.056672065
-0.038900528	-0.094926284	0.170300708	-0.133679424
-0.061149118	-0.01888073	0.024635291	0.030674318
0.032220399	-0.135561914	0.112731539	0.078757832
0.10390591	-0.036642242	0.009312077	0.021304846
0.050831491	0.045019551	-0.063807397	-0.043727022
0.033389776	-0.002460794	-0.019265093	-0.034389916
0.09366774	0.013745914	0.002939219	-0.011570925
-0.081353541	-0.117651954	0.050142916	-0.053406785
-0.037318678	0.017199446	0.009626907	0.010781873
0.109165769	0.029592836	0.028719184	0.002992033
0.018870514	-0.000188913	-0.019847633	-0.021324896
-0.056782352	-0.009151781	-0.072854941	-0.047306244
0.008506195	-0.040324726	0.003884303	-0.006029197
-0.03337087	-0.133617553	0.035535863	-0.050683106
-0.039071962	-0.064577848	0.00675566	0.087265547
0.046459068	-0.011129316	0.033420904	0.039686069
0.039972249	-0.052331116	0.08290568	-0.036062975
-0.026790638	0.007412653	-0.06053768	-0.0410313
0.043554556	0.002423348	-0.0455359	-0.096392271
0.009902127	0.10326968	-0.047345192	-0.047656731
0.12365936	-0.007338579	-0.028833876	0.067211184
-0.007572165	-0.057507278	-0.031732267	-0.039823741
0.047736571	0.016607132	-0.024183869	-0.012919759
0.014261866	-0.037751111	0.021143396	0.033865415
0.08117958	0.01494054	-0.061934613	-0.069029383
0.077121305	-0.122960741	0.14765403	-0.087158779
-0.005192147	-0.084476187	0.037063605	0.099275345
